Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomarrow
8/27/2009,2.5,24.6,0,5.6,8.6,22,11,4,41,14,1020.5,1016.2,2,6,14.4,23.3,No
8/28/2009,5.3,26.8,0,3.2,10.7,28,7,13,33,14,1019.3,1014.6,0,3,18.3,25.7,No
8/29/2009,14.5,35.6,0.6,6.8,3.3,83,19,30,56,14,1011.8,1004.7,7,5,20.5,34.5,No
8/30/2009,14.9,15.3,1.4,7.2,0,37,13,13,70,89,1017.7,1017.1,7,7,15.3,12.6,Yes
8/31/2009,3.7,18.3,2.2,1.2,10.4,41,15,19,50,26,1022.6,1019.3,1,0,12.8,17.7,Yes
9/1/2009,2.4,22.6,0,4.4,11.2,28,0,6,50,25,1023.4,1018.6,0,0,13.2,22,No
9/2/2009,5.1,25.4,0,4,11.2,35,22,19,50,20,1023.1,1018.3,0,2,17.1,23.9,No
9/3/2009,12.2,21.2,0,6.4,0.4,52,31,20,57,39,1021,1017.7,6,8,16.9,20.9,No
9/4/2009,12.9,20.5,3.6,4.2,1.8,46,15,15,91,68,1019.5,1014.7,7,6,13.8,18.4,Yes
9/5/2009,12.9,22,12.8,6.6,6.5,31,13,20,92,48,1016.1,1014.2,8,4,15.4,21,Yes
9/6/2009,4.6,23.2,0,3.8,11.2,31,20,17,66,29,1018.4,1013.7,1,1,14.9,22.3,No
9/7/2009,9.1,19.6,0,4.8,0,48,33,9,78,79,1010.8,1007.8,7,8,18.4,17.7,No
9/8/2009,5.5,21.3,4,1.6,8.7,37,11,26,89,33,1012.4,1010.4,2,5,13.3,19.7,Yes
9/9/2009,3.6,20.2,0,3.4,11.1,37,9,20,67,26,1016.6,1013.6,1,2,13.7,19.7,No
9/10/2009,4.1,21.7,0,4.6,11.3,31,13,20,53,20,1019.3,1016.9,0,1,14.1,20.9,No
9/11/2009,3.4,24,0,4.4,11.3,22,11,13,39,16,1024.2,1020.3,1,0,16.6,23.6,No
9/12/2009,5,27,0,5.6,11.2,31,19,11,34,11,1025.9,1021.8,0,0,16.8,26.3,No
9/13/2009,8.5,28.4,0,6.2,11.2,46,28,19,41,17,1025.2,1019.9,0,0,19.8,27.6,No
9/14/2009,8.4,29.2,0,7,11.2,31,22,7,46,20,1021.4,1017.1,0,1,20.6,28.6,No
9/15/2009,10.5,30,0,5.8,9.4,37,24,17,38,16,1019.6,1015,3,7,21.9,29.3,No
9/16/2009,15.3,30.5,0,8,11.1,39,26,24,46,20,1020.7,1016.3,1,1,22.4,30,No
9/17/2009,15.6,29.3,0,8.8,11.2,48,33,28,52,23,1022.7,1016.6,1,1,20.5,28.6,No
9/18/2009,13.7,28.8,0,8,10.7,35,13,20,46,31,1019.5,1016.2,3,1,21.9,28.2,No
9/19/2009,8.6,29,0,6.6,9.8,37,2,22,31,18,1018.8,1013.7,2,3,22.7,28,No
9/20/2009,10.5,30.1,0,7.6,10.8,30,15,9,27,17,1016.7,1012.5,3,4,23.5,29.3,No
9/21/2009,12,28.9,0,7.4,3.9,48,20,20,39,71,1013.7,1013.3,4,7,22.5,18.8,No
9/22/2009,16.8,26.1,2.8,2.6,0.9,48,30,13,74,51,1010,1005.4,7,7,21.3,25.5,Yes
9/23/2009,14.9,20.1,0.6,5.4,3.9,63,30,33,30,34,1010.2,1010,8,5,15.8,18.8,No
9/24/2009,6.1,23.5,0,7,10.7,41,22,24,44,23,1018.3,1014.7,0,0,17.2,23.1,No
9/25/2009,6.1,27.9,0,6.6,11.3,31,15,17,36,12,1017.4,1011,0,0,19.1,26.9,No
9/26/2009,14.9,21,0,8,5.6,56,31,35,31,10,1012.2,1010.9,7,0,18.5,19.9,No
9/27/2009,5.8,19.1,0,10.6,11.4,57,33,30,32,17,1017.3,1012.5,1,0,12.9,17.7,No
9/28/2009,3.1,19.9,0,9,11.5,43,22,26,31,18,1015.1,1010.5,0,1,13.7,19.5,No
9/29/2009,3.4,23.5,0,6.6,11.4,30,2,20,35,16,1016.5,1012.5,0,1,16.7,23.1,No
9/30/2009,5.1,26.9,0,6.4,11.5,30,17,11,23,9,1019.5,1015.3,0,0,20.4,26.4,No
10/1/2009,9.3,33.2,0,7.8,11,41,26,13,36,10,1017.4,1010.6,0,0,22.2,32.5,No
10/2/2009,17.2,32.1,0,9.4,7,70,30,50,38,51,1012.9,1008.5,0,8,23.8,24.2,No
10/3/2009,13,26.6,0,7.6,10.1,37,17,20,50,23,1011.4,1009,0,5,20,25.7,No
10/4/2009,7.5,26.2,0,8,10.7,35,0,13,64,20,1016.4,1013.6,1,3,14.7,24.3,No
10/5/2009,6.2,25.6,0,7.8,11.7,31,9,13,45,21,1017.7,1014.8,1,1,16.7,24.3,No
10/6/2009,7.3,26.4,0,8,11.9,35,7,19,39,12,1019.5,1015.1,0,1,19,25.7,No
10/7/2009,8.2,21.3,0,6.4,11.8,54,24,33,27,10,1017.2,1014.8,1,1,16.2,20.9,No
10/8/2009,4.5,23.2,0,9.8,11.1,44,24,17,34,13,1019.2,1016.3,0,1,13.3,21.8,No
10/9/2009,6.6,24.4,0,8,9.3,37,20,19,38,13,1022.7,1019.1,0,1,15.4,23.2,No
10/10/2009,8.2,25.9,0,8.8,7.2,35,22,9,40,23,1025.1,1020.3,0,6,16.4,22.8,No
10/11/2009,14.5,22,0,7.8,7.2,54,26,31,53,47,1022.6,1018.3,6,3,17,20.4,No
10/12/2009,13.8,33.2,1,5.2,8.4,48,33,20,60,19,1013.5,1006.5,2,2,18.8,31,No
10/13/2009,15.4,28.2,0.2,9.8,10.6,57,20,35,29,11,1008.3,1004.5,1,0,21.2,27.9,No
10/14/2009,14.7,25.4,0,12,9.7,61,28,39,23,13,1008.3,1007.4,1,2,20.5,24,No
10/15/2009,7,27.3,0,10.8,12,54,6,26,36,14,1014.1,1010.1,0,1,17,26.4,No
10/16/2009,7.8,22.6,0,9.2,12.2,67,24,30,42,15,1016.4,1014.6,0,2,16.1,21.4,No
10/17/2009,4.2,25.2,0,9.6,12.5,44,17,19,27,12,1021.5,1018.3,0,1,16.7,23.4,No
10/18/2009,8.4,27.2,0,8.8,12,35,24,15,46,17,1023.9,1020.9,0,4,18.7,26,No
10/19/2009,10.8,28.5,0,8,12.3,35,24,11,49,23,1026.3,1021.8,0,1,19.5,27.1,No
10/20/2009,14,30.7,0,7,12.4,43,31,11,54,21,1024.9,1020.1,0,1,20.3,28.9,No
10/21/2009,15.6,33.7,0,7.8,11.6,39,24,9,41,15,1023.3,1018.9,0,2,22.7,32.3,No
10/22/2009,16.3,34.9,0,9.4,11.8,41,31,11,40,13,1020.8,1017.5,5,5,25.1,33.7,No
10/23/2009,17.9,35.3,0,10.6,11,57,28,17,34,14,1021.4,1016.4,1,1,24,34.3,No
10/24/2009,17.5,35,0,13.6,12,57,17,24,34,7,1018,1013.8,1,4,25.1,33.3,No
10/25/2009,13.5,34.3,0,12,7.5,76,7,24,15,9,1014.7,1009.1,5,6,26,31.9,No
10/26/2009,16.3,22.5,0,10.6,0.2,41,22,19,68,92,1012.8,1011.8,8,8,18.8,17.7,No
10/27/2009,15,29.5,2.6,1.8,6,52,28,30,57,39,1019.8,1017.5,6,7,22.4,26.9,Yes
10/28/2009,14.6,30.1,10.4,7,11.3,41,17,15,70,30,1022.7,1018.7,5,3,20.4,28,Yes
10/29/2009,17.9,26.7,0,8,3.2,35,17,9,67,43,1023,1020.3,6,6,20.6,26.1,No
10/30/2009,16,29.9,0,5,11.7,37,28,13,53,31,1022.7,1019.2,1,6,21.5,28.2,No
10/31/2009,15.6,31.8,0,7.6,12.7,31,15,13,49,26,1022.7,1018.5,2,6,22.5,29.1,No
11/1/2009,14.9,32.3,0,7.6,12.9,33,24,17,51,21,1023.8,1018.8,0,1,21.6,30.7,No
11/2/2009,15.9,33.4,0,11.4,12.8,33,24,17,52,20,1021.9,1017,1,1,22.6,32.3,No
11/3/2009,17.8,37.3,0,9.8,12.8,39,19,26,28,8,1017.6,1012.1,1,2,25.5,35.6,No
11/4/2009,17.6,37.3,0,12.2,11.6,44,13,28,20,15,1014.2,1011.2,3,4,26.5,35.3,No
11/5/2009,16.6,32.9,0,15,6.6,44,9,28,26,17,1015.4,1014.2,7,7,26.6,30.9,No
11/6/2009,17.4,24.5,0.2,11,1.2,52,13,13,60,62,1019.6,1019.7,7,7,22,23,No
11/7/2009,14.3,27.2,0.6,1.6,5.9,39,20,28,57,61,1024.3,1022.3,2,6,23.4,23.3,No
11/8/2009,15,29.7,3,7,9.4,41,17,20,51,26,1026.4,1022.2,4,5,21.9,28,Yes
11/9/2009,17.2,32.3,0,8.6,8.1,59,24,11,49,22,1023.5,1017.6,5,6,23.8,32.1,No
11/10/2009,13,29.3,9.8,8.8,13.2,30,15,11,53,23,1022.5,1018.2,1,1,20.1,28,Yes
11/11/2009,14.8,32.9,0,8,13.1,39,19,11,57,23,1022.7,1018.3,0,1,21.1,30,No
11/12/2009,17.9,36.1,0,9,12.9,37,24,20,48,16,1021,1015.6,3,1,23.6,34,No
11/13/2009,21.3,36.5,0,10.4,8.9,65,17,7,37,19,1014.5,1010.1,6,5,28.4,34.4,No
11/14/2009,15.9,32.5,0.2,8.8,12.9,35,28,11,58,22,1014.8,1010.5,1,2,23,31.6,No
11/15/2009,19,37.1,0,8.4,12.6,30,19,13,53,16,1012.2,1008.1,0,2,25,35.5,No
11/16/2009,20.9,40.7,0,9,12.2,91,19,24,26,8,1009.3,1003.9,1,4,29.6,39.5,No
11/17/2009,22.4,42.6,0,15.6,12.4,50,26,26,20,6,1005.9,1001.3,1,4,32.2,40.8,No
11/18/2009,22.5,41.5,0,16,13,46,22,24,42,7,1008.7,1004.7,0,3,28.7,40.9,No
11/19/2009,22.7,40.4,0,16.4,12.8,44,28,11,52,17,1011.8,1007.7,0,1,27.4,37.9,No
11/20/2009,26.2,41.7,0,12.8,12.6,44,26,4,48,17,1012.9,1008,1,1,30.2,39.6,No
11/21/2009,26.7,42.2,0,15.4,12.7,50,24,19,39,15,1010.6,1006.3,0,1,31.1,40.3,No
11/22/2009,27.2,40.2,0,16,11.8,46,31,24,41,15,1010.2,1007.8,7,7,30.9,39.6,No
11/23/2009,23.3,39.4,0,14,10,50,20,9,33,21,1012.8,1009,2,7,31,36.9,No
11/24/2009,22.8,34.9,0.6,13,12.1,48,30,20,53,23,1019.7,1016.4,7,7,25.7,33.1,No
11/25/2009,20.6,35.4,0,12,12.9,48,24,24,48,19,1020.9,1014.9,1,2,25,33.8,No
11/26/2009,21.2,36,0,13.6,12.9,52,31,26,50,21,1017.3,1011.6,2,1,25,34.4,No
11/27/2009,24.7,36.6,0,14.4,11.7,43,28,20,48,30,1013.4,1009,3,6,28.6,35.1,No
11/28/2009,19.8,40.3,0,14.6,13.1,52,15,15,39,10,1008.5,1002.9,1,3,31.3,39.2,No
11/29/2009,20.6,33.1,0,16.6,12.5,52,28,33,14,8,1006.8,1003.7,2,0,25.8,31.7,No
11/30/2009,14.9,29.8,0,15,13.2,48,17,22,27,17,1008.6,1005.6,0,3,23.6,29.2,No
12/1/2009,13.7,31.2,0,11.2,11.1,44,9,24,37,15,1010.4,1008.6,2,6,24.6,29.7,No
12/2/2009,16,30.2,0,12,11,35,19,11,41,20,1017.4,1013.8,6,5,21.8,28.3,No
12/3/2009,15.4,32,0,10,13.4,35,17,13,42,20,1020.4,1016.1,1,4,22.8,30.5,No
12/4/2009,18.1,35.7,0,9.4,13.2,48,30,17,50,17,1017.7,1013.8,0,2,25.1,34.1,No
12/5/2009,22.7,38.4,0,13.6,13.1,59,33,37,33,7,1013,1008.9,1,1,29,37.6,No
12/6/2009,17.4,38,0,19.6,13.1,37,9,19,14,3,1012.7,1010,0,0,28.5,36.5,No
12/7/2009,19.7,41.2,0,11.4,13.1,43,28,19,33,9,1012.4,1008.1,0,3,30,40,No
12/8/2009,24.1,42.3,0,16,9.6,69,26,39,24,8,1008.6,1003.2,4,5,32.3,41.1,No
12/9/2009,23.6,39.5,0.2,19.6,10.2,41,9,20,27,10,1008.9,1005.6,0,0,28,38.3,No
12/10/2009,22.4,35.8,0,14.2,2.8,NA,35,28,25,21,1007.7,1008.8,2,7,32.8,33.1,No
12/11/2009,22.2,33,0,9.7,5.3,59,17,28,41,14,1011.3,1012.7,6,5,25.7,32.3,No
12/12/2009,11.4,33.2,0,15,10.9,35,13,20,25,4,1016.1,1012.8,1,4,24.5,31.1,No
12/13/2009,13.9,37,0,10,12.6,31,13,9,14,7,1014.5,1011.1,1,1,26.1,35.3,No
12/14/2009,19.3,37.7,0,11,8.2,52,30,11,52,10,1014,1011.7,7,7,26.4,36.5,No
12/15/2009,24.2,38,0,11.8,10.7,52,30,11,47,21,1017.8,1013.8,3,4,28.5,35.7,No
12/16/2009,22.1,36.5,0,13.4,12.3,54,30,9,55,28,1020,1015.4,0,5,26.7,34.4,No
12/17/2009,22.8,36.2,0,13.6,12.8,50,31,19,48,26,1019.5,1014.1,0,3,26.5,34.7,No
12/18/2009,23.1,36.3,0,14.8,4.9,74,26,19,52,20,1015.2,1011.7,5,7,25.5,35.1,No
12/19/2009,20.3,33.1,0,12,7,35,9,15,69,29,1016.3,1012.1,7,5,23.7,32.2,No
12/20/2009,20.3,30.9,0,8.4,9,46,19,19,53,42,1016.2,1013.3,5,6,25.2,29.4,No
12/21/2009,17.8,34.4,0,9.8,13,48,20,11,57,28,1015.6,1011.1,6,4,24.1,32.9,No
12/22/2009,18.3,29.6,7.8,13.6,3.8,61,33,20,85,60,1015.6,1012,7,5,19.9,24.8,Yes
12/23/2009,16.3,35.3,15.8,6.6,13.2,43,17,13,65,23,1014.8,1011.5,0,2,24.4,33.5,Yes
12/24/2009,20.8,36.2,0,11,10.8,43,31,19,54,26,1014,1009.1,3,7,25.9,34.7,No
12/25/2009,22.9,35.6,0,13.6,5,56,31,30,60,28,1011.1,1006.4,6,7,25.3,33.6,No
12/26/2009,23.7,32.5,0,10.5,0,44,33,9,64,41,1010.9,1008.6,8,8,25.2,31.2,No
12/27/2009,22.6,31.3,19,8.2,6.6,57,26,9,66,82,1013.9,1011.2,7,7,26.7,25.7,Yes
12/28/2009,21.6,31.7,6.8,5.6,3.5,52,20,2,74,46,1013.8,1010.5,6,7,26.1,30.6,Yes
12/29/2009,21.3,23.8,34.2,10,0,30,11,17,90,92,1016.3,1015.2,8,8,23,22.9,Yes
12/30/2009,21.6,23.2,26.6,3.4,0,37,11,24,91,92,1018.3,1016.8,8,8,22.5,22.2,Yes
12/31/2009,19.8,28.5,12.8,6,0,35,15,15,76,58,1017.6,1014.4,7,7,22.2,26.6,Yes
1/1/2010,20.6,23.9,1.2,5.2,0,33,20,19,87,81,1014.6,1012.2,8,8,21.6,23.9,Yes
1/2/2010,21.5,28.9,15.4,2.4,4.2,33,17,17,96,81,1010.2,1007.9,8,7,22.1,26.4,Yes
1/3/2010,21.4,32.8,11,0.8,8.8,39,0,20,90,46,1011.7,1009.1,7,4,24.3,31.7,Yes
1/4/2010,20.1,32.6,0,7.8,12.7,48,20,13,58,42,1015.1,1012.9,3,6,25.6,31.6,No
1/5/2010,19.4,30.6,0,9.6,6.5,26,15,13,53,42,1017.1,1014.4,5,6,24.1,30.2,No
1/6/2010,21.5,33.2,0,6,9.4,37,15,13,63,38,1016,1011.8,7,7,25.8,32.2,No
1/7/2010,21.6,33.2,0,8.2,6.4,76,22,20,68,46,1013.6,1010.5,7,7,26.5,30.7,No
1/8/2010,19.6,32.5,13.6,NA,12.5,41,22,9,62,38,1017.3,1014.3,1,5,25.5,31.1,Yes
1/9/2010,19.6,33.2,0,8,13,30,13,11,59,34,1019.6,1016.1,0,1,25.1,31.3,No
1/10/2010,20.1,35.6,0,6.2,12.8,31,17,15,59,36,1017.5,1013.6,0,2,26.1,33.6,No
1/11/2010,20.9,36.7,0.4,9.2,13.3,26,17,9,51,31,1015.4,1012.6,0,1,27.1,34.8,No
1/12/2010,23.8,36.2,0,10.6,13.4,31,24,13,58,35,1014.4,1010.1,0,3,26.9,34.3,No
1/13/2010,24.3,36.7,0,10.6,11,74,26,20,58,34,1012.6,1008.8,0,3,27.8,36,No
1/14/2010,19.9,34.7,19.4,14,10,NA,19,13,58,39,1012.3,1010,5,5,26.3,33.3,Yes
1/15/2010,21.8,32.9,0,10,12,52,26,9,66,47,1015.2,1011.9,4,5,25.3,31.1,No
1/16/2010,21.6,32.9,0,9.6,9.9,59,28,15,58,40,1012.6,1008,3,4,24.9,32.9,No
1/17/2010,19.4,34.8,0,6.4,10.9,59,17,19,71,35,1007.8,1003.7,2,3,24.8,33.2,No
1/18/2010,15.2,27.4,13.6,11.2,13.3,56,19,30,43,25,1007.1,1005.3,0,0,21.2,26.1,Yes
1/19/2010,10.8,27.3,0,13.2,13.2,54,17,26,28,19,1010.6,1008.8,0,0,19.8,26,No
1/20/2010,11.5,32.3,0,10.4,13.4,35,7,6,52,17,1013.2,1010.1,0,0,19.8,30.2,No
1/21/2010,15.8,35.4,0,9.6,11.2,22,13,13,45,15,1012.4,1009.7,6,5,23.8,34,No
1/22/2010,20.8,37.9,0,9,13.1,43,26,22,35,17,1013.7,1010.2,3,1,28.8,37.5,No
1/23/2010,20.3,37.4,0,12.8,13.1,37,26,13,44,24,1012.8,1009.3,0,1,26.8,35.4,No
1/24/2010,22.9,37.9,0,12,11.2,37,24,15,55,25,1012,1009.3,0,2,26.9,36.1,No
1/25/2010,22.4,38.1,0,10.6,10.8,41,28,19,61,20,1013.3,1009.6,2,3,25.4,36.7,No
1/26/2010,24.1,38.2,0,12,13,33,24,11,54,16,1012.9,1008.8,1,1,27.9,37.1,No
1/27/2010,22.3,38,0,11.6,10.2,52,20,13,40,20,1012.2,1008.7,2,4,28.6,36.7,No
1/28/2010,23.9,39,0,11.8,9.5,NA,28,19,48,22,1009.1,1004.9,2,6,28.5,36.2,No
1/29/2010,22.2,32.9,1.4,13.4,2.8,NA,NA,NA,70,44,1008.9,1008,7,4,24,30.4,Yes
1/30/2010,20.2,35.4,0,4.8,10.1,NA,NA,NA,52,26,1012.5,1009.3,2,4,26.9,33.2,No
1/31/2010,19,33.1,0,12,7.3,54,19,19,51,33,1010.4,1006.4,7,8,25.6,32.8,No
2/1/2010,21.8,27.8,2.4,9.4,0,54,26,35,50,38,1008.9,1007.7,8,8,24.1,27.2,Yes
2/2/2010,22.1,32.6,0.2,9.4,7.5,61,41,33,41,26,1009.4,1006.3,6,4,24.4,31.2,No
2/3/2010,21.7,34.6,0,13,6.7,52,20,26,56,36,1008.3,1005,5,6,25.1,33.2,No
2/4/2010,20.2,32.5,0,12.2,5.8,50,22,24,54,46,1010.2,1007.1,6,6,24.7,29.2,No
2/5/2010,23,32.5,0.2,9.2,3,43,39,15,65,54,1009,1005.8,8,7,25.5,28.5,No
2/6/2010,20,27.4,25.2,13.2,2,NA,24,17,79,94,1011.1,1010.6,7,8,22.2,22.8,Yes
2/7/2010,21,30.5,8.8,3.4,1.5,33,15,20,85,57,1016.2,1013.7,6,6,23.5,28.7,Yes
2/8/2010,21.4,32,4.6,4.8,9.8,33,17,13,77,43,1018.5,1016,7,7,24.5,30.3,Yes
2/9/2010,18.3,32.6,0,7.8,12.4,44,19,13,60,37,1020,1016.8,1,3,24.3,30.6,No
2/10/2010,21,33.4,0,8,12.3,33,11,13,61,35,1019.5,1015.6,2,4,24.5,31.9,No
2/11/2010,20.1,33.3,0,8.8,13,NA,19,13,64,41,1017.5,1013.4,1,4,24.5,31.5,No
2/12/2010,22.2,34.5,0,9.8,12.4,41,26,15,66,35,1013.6,1009.6,2,4,25.4,33.4,No
2/13/2010,22.6,35.4,0,10.6,8.3,33,26,19,57,29,1011,1008.2,6,NA,26.4,34.6,No
2/14/2010,24.1,34.2,0,6.2,5.9,59,33,19,72,38,1008.7,1005,3,7,27,32.5,No
2/15/2010,22.3,29.7,4.4,6.6,3.4,31,11,15,93,86,1008.4,1007.1,8,7,23.7,25.1,Yes
2/16/2010,18,32.3,3.6,3.4,12.4,41,7,13,61,25,1010.2,1008.9,6,2,25.2,31.3,Yes
2/17/2010,18.9,33.6,0,9.2,12.5,37,17,13,63,38,1012.3,1009.8,1,4,25.1,31.7,No
2/18/2010,22,32.9,0,8.8,8.3,46,15,19,68,38,1015.7,1014,6,5,25,32.3,No
2/19/2010,17.1,33.1,0,9.6,11.4,41,17,13,48,22,1019.9,1016.5,2,3,22.6,32.7,No
2/20/2010,18.6,33.4,0,9,11.9,39,20,9,53,29,1019.4,1015.6,2,6,23.9,30.3,No
2/21/2010,20.4,34,0,12,12,31,22,7,61,32,1019.2,1015.6,1,4,24.1,31.7,No
2/22/2010,21.7,35.1,0,4.2,11.4,37,28,17,63,25,1018.6,1014.5,1,4,24.7,34,No
2/23/2010,21.4,35.5,0,8.6,6.8,67,17,43,56,81,1015.4,1012.7,7,7,26.6,24.7,No
2/24/2010,21.1,34.1,5,5.8,8.1,NA,24,9,60,41,1015.6,1013.2,5,7,26.1,33.5,Yes
2/25/2010,19.7,31.6,5.2,7.4,6.8,NA,15,15,66,44,1020.4,1019.2,7,6,23.2,29.9,Yes
2/26/2010,17.9,30.8,4.4,8.4,11.1,NA,NA,NA,64,35,1021.7,1017.6,1,4,21.5,30,Yes
2/27/2010,17,32.8,0,7.8,11.1,33,4,15,57,28,1019,1015.7,2,8,23.4,31.8,No
2/28/2010,20.4,30.6,0,7.6,0.9,39,17,11,62,46,1016.6,1012.9,7,7,24.1,30,No
3/1/2010,19.6,22.7,7.8,5.2,0,30,11,19,95,87,1013.7,1011.1,8,8,20.1,22.5,Yes
3/2/2010,17.6,22,14,2.4,0,37,19,15,87,74,1008.7,1008.5,8,8,17.7,20,Yes
3/3/2010,17,30.1,4.2,2.2,1.8,54,17,30,63,45,1011.6,1009.2,6,7,21.9,28.7,Yes
3/4/2010,17.2,30.4,0,7.4,5.4,41,24,24,59,49,1011.6,1008.6,3,7,22.9,28.8,No
3/5/2010,19.3,24,0.8,6.8,1.5,41,13,20,89,87,1010.2,1007.6,8,8,19.6,22.7,No
3/6/2010,19.3,27.8,11,2.6,6,39,19,24,84,77,1010.7,1009.9,6,8,23.5,25.5,Yes
3/7/2010,21.1,29.4,0,5.4,4.6,48,22,24,68,63,1011.7,1009.7,4,8,23.9,26.4,No
3/8/2010,20.4,29.6,0,5.8,4.3,46,28,17,81,67,1013.6,1012.7,7,6,22.5,27.2,No
3/9/2010,16,29.4,3,4.4,12,31,9,19,69,29,1016.7,1015.2,3,1,20.8,28.7,Yes
3/10/2010,13.9,29.5,0,7.8,12,43,17,26,64,30,1019,1017.4,1,1,21.5,28.5,No
3/11/2010,15.8,31.6,0,8.8,10,48,17,15,58,32,1023,1021.4,1,3,23,30.1,No
3/12/2010,14.8,30.8,0,10,11.3,41,20,13,50,26,1028.5,1025.5,1,3,21.2,30.1,No
3/13/2010,13.9,29.9,0,9.4,9.4,48,15,19,53,30,1029.2,1024.8,0,6,20.5,28.5,No
3/14/2010,13.4,30.3,0,9,11,33,13,20,60,29,1026.1,1021.3,1,4,20.1,28.8,No
3/15/2010,16.6,30.4,0,8,9.6,43,15,7,46,26,1023.9,1019,6,6,22.9,29.2,No
3/16/2010,15.3,31.8,0,8.6,11.6,35,19,20,52,24,1021.4,1017.7,0,4,22,29.7,No
3/17/2010,15.7,31.9,0,8,11.4,46,9,13,50,27,1023.5,1020.3,1,3,21,30.3,No
3/18/2010,15.8,32.6,0,8,11.3,35,22,13,55,17,1025.1,1020.3,0,0,21.9,31.2,No
3/19/2010,15.4,31.9,0,8.8,11,28,15,13,58,29,1023.3,1019.3,0,2,22.2,30.2,No
3/20/2010,15.3,34.3,0,8,11.3,33,9,7,58,27,1021.5,1017.3,0,0,22,31.7,No
3/21/2010,16,33.6,0,8,11.2,30,17,13,55,27,1020.6,1016.3,0,1,22.5,31.9,No
3/22/2010,15.8,35.1,0,7.6,9.6,33,19,13,71,21,1017.9,1014,2,3,23.2,33.9,No
3/23/2010,17.7,34.3,0,7.8,11.3,43,24,19,72,13,1017.9,1015.2,2,1,23.8,33.2,No
3/24/2010,18.3,33.4,0,8.6,10.5,39,20,9,68,28,1019.2,1015.9,0,3,23.3,32.3,No
3/25/2010,18.9,32,0,8.8,10.9,39,26,13,57,25,1022,1018.1,1,1,22.5,30.3,No
3/26/2010,19.9,32.7,0,11,9.7,30,19,11,65,34,1021.7,1017.6,2,6,23.2,29.7,No
3/27/2010,20.9,33.7,0,5.2,7.7,28,20,11,63,29,1020,1016.2,3,5,23.4,32.3,No
3/28/2010,21.8,32.3,0,8,10.1,37,24,15,57,35,1019.2,1014.6,3,5,23.9,30.6,No
3/29/2010,19.5,31.1,0,8.8,8.6,41,24,15,67,36,1019.7,1015.9,6,7,23,29.9,No
3/30/2010,20.5,27.7,0,6.8,2.9,48,28,28,69,83,1018.1,1016.5,7,7,22.6,20.3,No
3/31/2010,17.5,25.7,8,3.4,6.3,31,11,17,99,63,1017.7,1014.2,8,6,17.8,24,Yes
4/1/2010,13.6,29,0,4,11,39,7,22,85,34,1017.3,1014.5,0,2,18.3,27.7,No
4/2/2010,12,29.5,0,4,10.1,24,13,7,72,31,1018.1,1014.4,6,2,18.9,28,No
4/3/2010,14.7,30,0,5,10.2,31,13,6,64,40,1018.6,1014.9,1,NA,21.2,27.2,No
4/4/2010,18.3,27.8,0,6.8,8.2,30,17,13,50,39,1018.8,1014.8,5,6,22.7,26.7,No
4/5/2010,16.6,28.1,0,6,8.1,33,24,11,56,44,1018.6,1014.3,6,2,21.8,27.1,No
4/6/2010,18.8,26.8,0,7,1.6,48,28,15,57,45,1019.3,1016.2,7,8,21.2,25.8,No
4/7/2010,18.5,24.7,1.8,3.6,0,41,31,17,72,94,1019.2,1016.7,7,8,20.8,20.4,Yes
4/8/2010,17.5,29.4,9.4,1.8,8.8,35,17,22,70,45,1017.4,1014,2,6,23.2,28.4,Yes
4/9/2010,11.9,28.1,0,4,9,30,6,15,65,28,1014.9,1010.3,1,5,20.4,27.9,No
4/10/2010,18.2,30.5,0,5,9,41,9,26,48,34,1012.9,1008.8,4,4,23.8,29.3,No
4/11/2010,16.7,31.5,0,7.2,4.5,35,6,19,59,38,1013,1009.2,6,7,23.1,29.6,No
4/12/2010,15.8,22.4,0,6.4,0.4,39,20,24,50,38,1015.8,1014.9,7,8,20.2,20.6,No
4/13/2010,6.2,26.2,0,5.8,11.1,31,9,9,40,11,1019.6,1016.4,1,1,16.8,25.3,No
4/14/2010,9.5,28.1,0,5.4,10.9,26,15,7,47,23,1021.4,1018,1,3,21.6,27.6,No
4/15/2010,11.7,28.7,0,5.2,9.8,28,19,11,56,29,1021.6,1017.7,4,3,21.7,26.4,No
4/16/2010,14.1,28.9,0,5.4,11.1,33,22,7,47,22,1024.3,1020.2,3,4,21.5,28.1,No
4/17/2010,11.7,29,0,6.6,9.3,31,19,17,47,23,1025.6,1020.9,1,4,21.8,28.4,No
4/18/2010,13.6,29.1,0,6.8,9.9,33,20,11,49,33,1025.1,1019.8,3,4,22.6,27.8,No
4/19/2010,14,27.8,0,6,5.1,37,26,7,52,35,1024,1020,6,7,22.6,27.5,No
4/20/2010,13.6,28.3,1,3,9.3,37,24,15,48,36,1022.7,1017.7,1,5,22.4,27.1,No
4/21/2010,17,29.9,0,6.2,9.9,35,24,11,49,26,1021.9,1017.6,3,1,22.7,29.2,No
4/22/2010,16.8,29.8,0,6.6,9.5,30,13,11,50,28,1023,1018.6,2,2,23.2,29.1,No
4/23/2010,15.3,29.8,0,7,10.4,24,15,9,57,33,1022.4,1017.1,1,4,22.9,29.2,No
